symbol,name,sector,industry,lending
1301,極洋,Materials,水産・農林業,貸借
1332,日本水産,Materials,水産・農林業,貸借
1334,マルハニチロホールディングス,Materials,水産・農林業,貸借
1352,ホウスイ,Industrials,卸売業,信用
1377,サカタのタネ,Materials,水産・農林業,貸借
1378,雪国まいたけ,Materials,水産・農林業,貸借
1379,ホクト,Materials,水産・農林業,貸借
1405,サーラ住宅,Industrials,建設業,信用
1412,チャイナ・ボーチー・エンバイロメンタル・ソリューションズ・テクノロジー（ホールディング）カンパニー・リミテッド,Industrials,建設業,貸借
1414,ショーボンドホールディングス,Industrials,建設業,貸借
1491,中外鉱業,Materials,非鉄金属,信用
1514,住石ホールディングス,Energy,鉱業,貸借
1515,日鉄鉱業,Energy,鉱業,貸借
1518,三井松島産業,Energy,鉱業,貸借
1605,国際石油開発帝石,Energy,鉱業,貸借
1661,関東天然瓦斯開発,Energy,鉱業,貸借
1662,石油資源開発,Energy,鉱業,貸借
1701,昭和ＫＤＥ,Technology,電気機器,貸借
1711,省電舎,Industrials,建設業,その他
1712,ダイセキ環境ソリューション,Industrials,建設業,貸借
1719,間組,Industrials,建設業,貸借
1720,東急建設,Industrials,建設業,貸借
1721,コムシスホールディングス,Industrials,建設業,貸借
1722,ミサワホーム,Industrials,建設業,貸借
1725,フジタ,Industrials,建設業,信用
1726,ビーアールホールディングス,Industrials,建設業,その他
1737,三井金属エンジニアリング,Industrials,建設業,信用
1742,セコムテクノサービス,Industrials,建設業,信用
1762,高松コンストラクショングループ,Industrials,建設業,信用
1764,工藤建設,Industrials,建設業,その他
1766,東建コーポレーション,Industrials,建設業,貸借
1767,沖ウィンテック,Industrials,建設業,信用
1773,ワイ・ティー・エル・コーポレーション・バーハッド,Industrials,建設業,その他
1775,富士電機Ｅ＆Ｃ,Industrials,建設業,信用
1776,三井住建道路,Industrials,建設業,信用
1778,古河総合設備,Industrials,建設業,信用
1780,ヤマウラ,Industrials,建設業,貸借
1801,大成建設,Industrials,建設業,貸借
1802,大林組,Industrials,建設業,貸借
1803,清水建設,Industrials,建設業,貸借
1805,飛島建設,Industrials,建設業,貸借
1808,長谷工コーポレーション,Industrials,建設業,貸借
1810,松井建設,Industrials,建設業,貸借
1812,鹿島建設,Industrials,建設業,貸借
1813,不動テトラ,Industrials,建設業,貸借
1814,大末建設,Industrials,建設業,貸借
1815,鉄建建設,Industrials,建設業,貸借
1816,安藤建設,Industrials,建設業,貸借
1819,太平工業,Industrials,建設業,貸借
1820,西松建設,Industrials,建設業,貸借
1821,三井住友建設,Industrials,建設業,貸借
1822,大豊建設,Industrials,建設業,貸借
1824,前田建設工業,Industrials,建設業,貸借
1826,佐田建設,Industrials,建設業,貸借
1827,ナカノフドー建設,Industrials,建設業,貸借
1828,田辺工業,Industrials,建設業,信用
1833,奥村組,Industrials,建設業,貸借
1834,大和小田急建設,Industrials,建設業,信用
1835,東鉄工業,Industrials,建設業,貸借
1840,土屋ホールディングス,Industrials,建設業,貸借
1844,大盛工業,Industrials,建設業,その他
1846,鈴縫工業,Industrials,建設業,その他
1847,イチケン,Industrials,建設業,信用
1852,淺沼組,Industrials,建設業,貸借
1860,戸田建設,Industrials,建設業,貸借
1861,熊谷組,Industrials,建設業,貸借
1865,青木あすなろ建設,Industrials,建設業,信用
1866,北野建設,Industrials,建設業,貸借
1867,植木組,Industrials,建設業,貸借
1868,三井ホーム,Industrials,建設業,貸借
1870,矢作建設工業,Industrials,建設業,貸借
1871,ピーエス三菱,Industrials,建設業,信用
1872,アゼル,Real Estate,不動産業,貸借
1878,大東建託,Industrials,建設業,貸借
1879,新日本建設,Industrials,建設業,貸借
1881,ＮＩＰＰＯコーポレーション,Industrials,建設業,貸借
1882,東亜道路工業,Industrials,建設業,貸借
1883,前田道路,Industrials,建設業,貸借
1884,日本道路,Industrials,建設業,貸借
1885,東亜建設工業,Industrials,建設業,貸借
1888,若築建設,Industrials,建設業,貸借
1889,あおみ建設,Industrials,建設業,貸借
1890,東洋建設,Industrials,建設業,貸借
1893,五洋建設,Industrials,建設業,貸借
1895,大成ロテック,Industrials,建設業,貸借
1896,大林道路,Industrials,建設業,貸借
1898,世紀東急工業,Industrials,建設業,信用
1899,福田組,Industrials,建設業,貸借
1907,東北ミサワホーム,Industrials,建設業,貸借
1911,住友林業,Industrials,建設業,貸借
1914,日本基礎技術,Industrials,建設業,貸借
1916,日成ビルド工業,Industrials,建設業,貸借
1919,エス・バイ・エル,Industrials,建設業,貸借
1921,巴コーポレーション,Industrials,建設業,貸借
1924,パナホーム,Industrials,建設業,貸借
1925,大和ハウス工業,Industrials,建設業,貸借
1926,ライト工業,Industrials,建設業,貸借
1928,積水ハウス,Industrials,建設業,貸借
1929,日特建設,Industrials,建設業,貸借
1930,北陸電気工事,Industrials,建設業,貸借
1932,コミューチュア,Industrials,建設業,貸借
1934,ユアテック,Industrials,建設業,貸借
1935,ＴＴＫ,Industrials,建設業,信用
1937,西部電気工業,Industrials,建設業,貸借
1938,千歳電気工業,Industrials,建設業,信用
1939,四電工,Industrials,建設業,貸借
1940,つうけん,Industrials,建設業,信用
1941,中電工,Industrials,建設業,貸借
1942,関電工,Industrials,建設業,貸借
1943,大明,Industrials,建設業,貸借
1944,きんでん,Industrials,建設業,貸借
1945,東京エネシス,Industrials,建設業,貸借
1946,トーエネック,Industrials,建設業,貸借
1948,弘電社,Industrials,建設業,信用
1949,住友電設,Industrials,建設業,貸借
1950,日本電設工業,Industrials,建設業,貸借
1951,協和エクシオ,Industrials,建設業,貸借
1952,新日本空調,Industrials,建設業,貸借
1954,日本工営,Industrials,サービス業,貸借
1955,東電通,Industrials,建設業,貸借
1956,日本電話施設,Industrials,建設業,貸借
1957,保安工業,Industrials,建設業,信用
1959,九電工,Industrials,建設業,貸借
1960,サンテック,Industrials,建設業,信用
1961,三機工業,Industrials,建設業,貸借
1963,日揮,Industrials,建設業,貸借
1964,中外炉工業,Industrials,建設業,貸借
1965,テクノ菱和,Industrials,建設業,貸借
1967,ヤマト,Industrials,建設業,貸借
1968,太平電業,Industrials,建設業,貸借
1969,高砂熱学工業,Industrials,建設業,貸借
1970,日立プラントテクノロジー,Industrials,建設業,貸借
1971,中央ビルト工業,Materials,金属製品,信用
1972,三晃金属工業,Industrials,建設業,信用
1973,ＮＥＣネッツエスアイ,Industrials,建設業,貸借
1975,朝日工業社,Industrials,建設業,貸借
1978,アタカ大機,Industrials,機械,貸借
1979,大氣社,Industrials,建設業,貸借
1980,ダイダン,Industrials,建設業,貸借
1982,日比谷総合設備,Industrials,建設業,貸借
1983,東芝プラントシステム,Industrials,建設業,貸借
1987,ソルコム,Industrials,建設業,信用
2001,日本製粉,Consumer Defensive,食料品,貸借
2002,日清製粉グループ本社,Consumer Defensive,食料品,貸借
2003,日東富士製粉,Consumer Defensive,食料品,信用
2004,昭和産業,Consumer Defensive,食料品,貸借
2006,東福製粉,Consumer Defensive,食料品,その他
2009,鳥越製粉,Consumer Defensive,食料品,信用
2051,日本農産工業,Consumer Defensive,食料品,貸借
2052,協同飼料,Consumer Defensive,食料品,貸借
2053,中部飼料,Consumer Defensive,食料品,貸借
2056,日本配合飼料,Consumer Defensive,食料品,貸借
2059,ユニ・チャーム　ペットケア,Consumer Defensive,食料品,信用
2107,東洋精糖,Consumer Defensive,食料品,信用
2108,日本甜菜製糖,Consumer Defensive,食料品,貸借
2109,三井製糖,Consumer Defensive,食料品,貸借
2112,塩水港精糖,Consumer Defensive,食料品,貸借
2114,フジ日本精糖,Consumer Defensive,食料品,信用
2116,日新製糖,Consumer Defensive,食料品,貸借
2120,ネクスト,Industrials,サービス業,信用
2121,ミクシィ,Industrials,サービス業,信用
2122,インタースペース,Industrials,サービス業,信用
2123,応用医学研究所,Industrials,サービス業,信用
2127,日本Ｍ＆Ａセンター,Industrials,サービス業,信用
2128,ノバレーゼ,Industrials,サービス業,その他
2131,アコーディア・ゴルフ,Industrials,サービス業,貸借
2133,ＧＡＢＡ,Industrials,サービス業,信用
2142,ユー・エス・ジェイ,Industrials,サービス業,信用
2148,アイティメディア,Industrials,サービス業,信用
2150,ケアネット,Industrials,サービス業,信用
2151,タケエイ,Industrials,サービス業,貸借
2153,Ｅ・Ｊホールディングス,Industrials,サービス業,その他
2155,カービュー,Industrials,サービス業,信用
2158,ＵＢＩＣ,Industrials,サービス業,信用
2159,フルスピード,Industrials,サービス業,信用
2160,ジーエヌアイ,Industrials,サービス業,その他
2168,パソナグループ,Industrials,サービス業,貸借
2170,リンクアンドモチベーション,Industrials,サービス業,信用
2174,ＧＣＡサヴィアングループ,Industrials,サービス業,信用
2175,エス・エム・エス,Industrials,サービス業,その他
2178,トライステージ,Industrials,サービス業,その他
2181,テンプホールディングス,Industrials,サービス業,信用
2183,リニカル,Industrials,サービス業,信用
2201,森永製菓,Consumer Defensive,食料品,貸借
2202,明治製菓,Consumer Defensive,食料品,貸借
2204,中村屋,Consumer Defensive,食料品,貸借
2206,江崎グリコ,Consumer Defensive,食料品,貸借
2207,名糖産業,Consumer Defensive,食料品,信用
2208,ブルボン,Consumer Defensive,食料品,その他
2209,井村屋製菓,Consumer Defensive,食料品,信用
2211,不二家,Consumer Defensive,食料品,貸借
2212,山崎製パン,Consumer Defensive,食料品,貸借
2215,第一屋製パン,Consumer Defensive,食料品,貸借
2216,カンロ,Consumer Defensive,食料品,信用
2217,モロゾフ,Consumer Defensive,食料品,貸借
2220,亀田製菓,Consumer Defensive,食料品,貸借
2261,明治乳業,Consumer Defensive,食料品,貸借
2262,雪印乳業,Consumer Defensive,食料品,貸借
2264,森永乳業,Consumer Defensive,食料品,貸借
2267,ヤクルト本社,Consumer Defensive,食料品,貸借
2281,プリマハム,Consumer Defensive,食料品,貸借
2282,日本ハム,Consumer Defensive,食料品,貸借
2284,伊藤ハム,Consumer Defensive,食料品,貸借
2286,林兼産業,Consumer Defensive,食料品,貸借
2288,丸大食品,Consumer Defensive,食料品,貸借
2290,米久,Consumer Defensive,食料品,貸借
2291,福留ハム,Consumer Defensive,食料品,信用
2292,Ｓ　Ｆｏｏｄｓ,Consumer Defensive,食料品,貸借
2301,学情,Industrials,サービス業,貸借
2305,スタジオアリス,Industrials,サービス業,貸借
2309,シミック,Industrials,サービス業,貸借
2317,システムプロ,Communication Services,情報･通信業,貸借
2322,ＮＥＣフィールディング,Industrials,サービス業,信用
2325,日本上下水道設計,Industrials,サービス業,貸借
2327,新日鉄ソリューションズ,Communication Services,情報･通信業,信用
2331,綜合警備保障,Industrials,サービス業,貸借
2335,キューブシステム,Communication Services,情報･通信業,貸借
2338,セブンシーズ・テックワークス,Communication Services,情報･通信業,信用
2342,トランスジェニック,Industrials,サービス業,その他
2345,システム・テクノロジー・アイ,Communication Services,情報･通信業,その他
2347,アイ・ビー・イーホールディングス,Communication Services,情報･通信業,信用
2351,アドミラルシステム,Communication Services,情報･通信業,信用
2352,エイジア,Communication Services,情報･通信業,信用
2353,日本駐車場開発,Real Estate,不動産業,信用
2354,安川情報システム,Communication Services,情報･通信業,信用
2355,ＳＢＩネットシステムズ,Communication Services,情報･通信業,貸借
2356,ＴＣＢテクノロジーズ,Communication Services,情報･通信業,信用
2359,コア,Communication Services,情報･通信業,貸借
2363,モック,Industrials,サービス業,貸借
2369,メディビックグループ,Industrials,サービス業,その他
2370,メディネット,Industrials,サービス業,その他
2371,カカクコム,Industrials,サービス業,信用
2372,アイロムホールディングス,Industrials,サービス業,貸借
2375,スリープログループ,Industrials,サービス業,信用
2378,ルネサンス,Industrials,サービス業,貸借
2379,ディップ,Industrials,サービス業,貸借
2385,総医研ホールディングス,Industrials,サービス業,信用
2392,セキュアード・キャピタル・ジャパン,Industrials,サービス業,信用
2393,日本ケアサプライ,Industrials,サービス業,信用
2394,ジェイ・エー・エー,Industrials,サービス業,貸借
2395,新日本科学,Industrials,サービス業,貸借
2397,ＤＮＡチップ研究所,Industrials,サービス業,信用
2399,綜合臨床ホールディングス,Industrials,サービス業,信用
2402,アマナホールディングス,Industrials,サービス業,貸借
2403,リンク・ワン,Industrials,サービス業,その他
2404,鉄人化計画,Industrials,サービス業,貸借
2405,フジコー,Industrials,サービス業,その他
2409,ネクストジャパンホールディングス,Industrials,サービス業,信用
2410,キャリアデザインセンター,Industrials,サービス業,信用
2412,ベネフィット・ワン,Industrials,サービス業,信用
2413,ソネット・エムスリー,Industrials,サービス業,信用
2417,ツヴァイ,Industrials,サービス業,信用
2418,ベストブライダル,Industrials,サービス業,その他
2432,ディー・エヌ・エー,Industrials,サービス業,信用
2433,博報堂ＤＹホールディングス,Industrials,サービス業,貸借
2438,アスカネット,Industrials,サービス業,信用
2440,ぐるなび,Industrials,サービス業,信用
2445,エスアールジータカミヤ,Industrials,サービス業,信用
2450,一休,Industrials,サービス業,貸借
2451,メディアクリエイト,Industrials,サービス業,その他
2453,ジャパンベストレスキューシステム,Industrials,サービス業,信用
2459,アウンコンサルティング,Industrials,サービス業,信用
2462,ジェイコム,Industrials,サービス業,貸借
2463,シニアコミュニケーション,Industrials,サービス業,信用
2464,ビジネス・ブレークスルー,Industrials,サービス業,信用
2466,パシフィックゴルフグループインターナショナルホールディングス,Industrials,サービス業,信用
2468,フュートレック,Industrials,サービス業,信用
2475,ＷＤＢ,Industrials,サービス業,信用
2477,比較．ｃｏｍ,Industrials,サービス業,信用
2478,エムケーキャピタルマネージメント,Industrials,サービス業,信用
2489,アドウェイズ,Industrials,サービス業,信用
2491,バリューコマース,Industrials,サービス業,貸借
2492,インフォマート,Industrials,サービス業,信用
2497,ｎｇｉ　ｇｒｏｕｐ,Industrials,サービス業,貸借
2501,サッポロホールディングス,Consumer Defensive,食料品,貸借
2502,アサヒビール,Consumer Defensive,食料品,貸借
2503,キリンホールディングス,Consumer Defensive,食料品,貸借
2531,宝ホールディングス,Consumer Defensive,食料品,貸借
2533,オエノンホールディングス,Consumer Defensive,食料品,貸借
2536,メルシャン,Consumer Defensive,食料品,貸借
2540,養命酒製造,Consumer Defensive,食料品,信用
2572,三国コカ・コーラボトリング,Consumer Defensive,食料品,貸借
2573,北海道コカ・コーラボトリング,Consumer Defensive,食料品,信用
2578,四国コカ・コーラボトリング,Consumer Defensive,食料品,貸借
2579,コカ・コーラウエスト,Consumer Defensive,食料品,貸借
2580,コカ・コーラ　セントラル　ジャパン,Consumer Defensive,食料品,貸借
2590,ダイドードリンコ,Consumer Defensive,食料品,信用
2593,伊藤園,Consumer Defensive,食料品,貸借
2594,キーコーヒー,Consumer Defensive,食料品,貸借
2597,ユニカフェ,Consumer Defensive,食料品,信用
2599,ジャパンフーズ,Consumer Defensive,食料品,信用
2602,日清オイリオグループ,Consumer Defensive,食料品,貸借
2607,不二製油,Consumer Defensive,食料品,貸借
2608,ボーソー油脂,Consumer Defensive,食料品,信用
2613,Ｊ−オイルミルズ,Consumer Defensive,食料品,貸借
2651,ローソン,Consumer Cyclical,小売業,貸借
2652,まんだらけ,Consumer Cyclical,小売業,その他
2655,マックスバリュ東北,Consumer Cyclical,小売業,信用
2657,インターニックス,Industrials,卸売業,貸借
2659,サンエー,Consumer Cyclical,小売業,信用
2660,キリン堂,Consumer Cyclical,小売業,信用
2662,ダイユーエイト,Consumer Cyclical,小売業,信用
2664,カワチ薬品,Consumer Cyclical,小売業,信用
2665,三井情報,Communication Services,情報･通信業,信用
2670,エービーシー・マート,Consumer Cyclical,小売業,貸借
2674,ハードオフコーポレーション,Consumer Cyclical,小売業,貸借
2675,ダイナック,Consumer Cyclical,小売業,信用
2676,高千穂交易,Industrials,卸売業,貸借
2678,アスクル,Consumer Cyclical,小売業,信用
2681,ゲオ,Consumer Cyclical,小売業,貸借
2683,魚喜,Consumer Cyclical,小売業,信用
2685,ポイント,Consumer Cyclical,小売業,信用
2687,シー・ヴイ・エス・ベイエリア,Consumer Cyclical,小売業,貸借
2689,カワニシホールディングス,Industrials,卸売業,信用
2690,ソフマップ,Consumer Cyclical,小売業,貸借
2692,伊藤忠食品,Industrials,卸売業,信用
2695,くらコーポレーション,Consumer Cyclical,小売業,信用
2698,キャンドゥ,Consumer Cyclical,小売業,貸借
2715,高千穂電気,Industrials,卸売業,貸借
2719,キタムラ,Consumer Cyclical,小売業,信用
2726,パル,Consumer Cyclical,小売業,信用
2729,ＪＡＬＵＸ,Industrials,卸売業,貸借
2730,エディオン,Consumer Cyclical,小売業,貸借
2734,サーラコーポレーション,Consumer Cyclical,小売業,貸借
2737,トーメンデバイス,Industrials,卸売業,信用
2738,バルス,Consumer Cyclical,小売業,信用
2753,あみやき亭,Consumer Cyclical,小売業,信用
2760,東京エレクトロン　デバイス,Industrials,卸売業,貸借
2762,三光マーケティングフーズ,Consumer Cyclical,小売業,信用
2764,ひらまつ,Consumer Cyclical,小売業,信用
2766,日本風力開発,Industrials,卸売業,信用
2768,双日,Industrials,卸売業,貸借
2780,コメ兵,Consumer Cyclical,小売業,信用
2781,あきんどスシロー,Consumer Cyclical,小売業,信用
2784,アルフレッサ　ホールディングス,Industrials,卸売業,貸借
2788,アップルインターナショナル,Industrials,卸売業,信用
2791,大黒天物産,Consumer Cyclical,小売業,信用
2792,ハニーズ,Consumer Cyclical,小売業,信用
2794,クリエイトエス・ディー,Consumer Cyclical,小売業,貸借
2798,ワイズテーブルコーポレーション,Consumer Cyclical,小売業,貸借
2801,キッコーマン,Consumer Defensive,食料品,貸借
2802,味の素,Consumer Defensive,食料品,貸借
2804,ブルドックソース,Consumer Defensive,食料品,信用
2805,ヱスビー食品,Consumer Defensive,食料品,信用
2806,ユタカフーズ,Consumer Defensive,食料品,信用
2809,キユーピー,Consumer Defensive,食料品,貸借
2810,ハウス食品,Consumer Defensive,食料品,貸借
2811,カゴメ,Consumer Defensive,食料品,貸借
2812,焼津水産化学工業,Consumer Defensive,食料品,信用
2815,アリアケジャパン,Consumer Defensive,食料品,貸借
2816,ダイショー,Consumer Defensive,食料品,その他
2818,ピエトロ,Consumer Defensive,食料品,信用
2830,アヲハタ,Consumer Defensive,食料品,信用
2831,はごろもフーズ,Consumer Defensive,食料品,信用
2871,ニチレイ,Consumer Defensive,食料品,貸借
2872,セイヒョー,Consumer Defensive,食料品,その他
2874,横浜冷凍,Industrials,卸売業,貸借
2875,東洋水産,Consumer Defensive,食料品,貸借
2891,オリエンタル酵母工業,Consumer Defensive,食料品,貸借
2892,日本食品化工,Consumer Defensive,食料品,貸借
2893,ローマイヤ,Consumer Defensive,食料品,その他
2894,石井食品,Consumer Defensive,食料品,信用
2897,日清食品ホールディングス,Consumer Defensive,食料品,貸借
2898,ソントン食品工業,Consumer Defensive,食料品,信用
2899,永谷園,Consumer Defensive,食料品,貸借
2907,あじかん,Consumer Defensive,食料品,信用
2908,フジッコ,Consumer Defensive,食料品,貸借
2910,ロック・フィールド,Consumer Defensive,食料品,貸借
2914,日本たばこ産業,Consumer Defensive,食料品,貸借
2918,わらべや日洋,Consumer Defensive,食料品,貸借
2922,なとり,Consumer Defensive,食料品,貸借
2923,サトウ食品工業,Consumer Defensive,食料品,その他
2926,篠崎屋,Consumer Defensive,食料品,貸借
2929,ファーマフーズ,Consumer Defensive,食料品,信用
3001,片倉工業,Consumer Cyclical,繊維製品,信用
3002,グンゼ,Consumer Cyclical,繊維製品,貸借
3003,昭栄,Real Estate,不動産業,貸借
3004,神栄,Industrials,卸売業,貸借
3009,川島織物セルコン,Consumer Cyclical,繊維製品,貸借
3010,価値開発,Real Estate,不動産業,貸借
3011,バナーズ,Industrials,卸売業,信用
3021,パシフィックネット,Consumer Cyclical,小売業,信用
3022,山下医科器械,Industrials,卸売業,貸借
3023,ラサ商事,Industrials,卸売業,貸借
3028,アルペン,Consumer Cyclical,小売業,貸借
3031,ラクーン,Industrials,卸売業,その他
3036,アルコニックス,Industrials,卸売業,信用
3041,ビューティ花壇,Industrials,卸売業,その他
3048,ビックカメラ,Consumer Cyclical,小売業,貸借
3049,エノテカ,Consumer Cyclical,小売業,信用
3050,ＤＣＭ　Ｊａｐａｎホールディングス,Consumer Cyclical,小売業,貸借
3053,ペッパーフードサービス,Industrials,卸売業,信用
3059,ヒラキ,Consumer Cyclical,小売業,貸借
3060,マガシーク,Consumer Cyclical,小売業,信用
3063,ジェイプロジェクト,Consumer Cyclical,小売業,信用
3064,ＭｏｎｏｔａＲＯ,Consumer Cyclical,小売業,貸借
3067,東京一番フーズ,Consumer Cyclical,小売業,信用
3071,ストリーム,Consumer Cyclical,小売業,信用
3074,ゴルフパートナー,Consumer Cyclical,小売業,信用
3076,あい　ホールディングス,Industrials,卸売業,貸借
3078,ユニバース,Consumer Cyclical,小売業,信用
3086,Ｊ．フロント　リテイリング,Consumer Cyclical,小売業,貸借
3087,ドトール・日レスホールディングス,Consumer Cyclical,小売業,貸借
3088,マツモトキヨシホールディングス,Consumer Cyclical,小売業,貸借
3092,スタートトゥデイ,Consumer Cyclical,小売業,信用
3093,トレジャー・ファクトリー,Consumer Cyclical,小売業,その他
3098,ココカラファイン　ホールディングス,Consumer Cyclical,小売業,その他
3099,三越伊勢丹ホールディングス,Consumer Cyclical,小売業,貸借
3101,東洋紡績,Consumer Cyclical,繊維製品,貸借
3103,ユニチカ,Consumer Cyclical,繊維製品,貸借
3104,富士紡ホールディングス,Consumer Cyclical,繊維製品,貸借
3105,日清紡績,Consumer Cyclical,繊維製品,貸借
3106,倉敷紡績,Consumer Cyclical,繊維製品,貸借
3107,大和紡績,Consumer Cyclical,繊維製品,貸借
3109,シキボウ,Consumer Cyclical,繊維製品,貸借
3110,日東紡績,Materials,ガラス･土石製品,貸借
3111,オーミケンシ,Consumer Cyclical,繊維製品,信用
3113,Ｏａｋキャピタル,Financials,証券･商品先物取引業,信用
3116,トヨタ紡織,Consumer Cyclical,輸送用機器,貸借
3123,サイボー,Consumer Cyclical,繊維製品,信用
3141,グローウェルホールディングス,Consumer Cyclical,小売業,貸借
3201,日本毛織,Consumer Cyclical,繊維製品,貸借
3202,大東紡織,Consumer Cyclical,繊維製品,信用
3204,トーア紡コーポレーション,Consumer Cyclical,繊維製品,信用
3205,ダイドーリミテッド,Consumer Cyclical,繊維製品,貸借
3207,中央コーポレーション,Consumer Cyclical,繊維製品,貸借
3216,御幸ホールディングス,Consumer Cyclical,繊維製品,貸借
3225,東京建物不動産販売,Real Estate,不動産業,貸借
3231,野村不動産ホールディングス,Real Estate,不動産業,貸借
3237,イントランス,Real Estate,不動産業,信用
3238,セントラル総合開発,Real Estate,不動産業,その他
3245,ディア・ライフ,Real Estate,不動産業,その他
3248,アールエイジ,Real Estate,不動産業,その他
3251,駐車場綜合研究所,Real Estate,不動産業,信用
3254,プレサンスコーポレーション,Real Estate,不動産業,信用
3265,ヒューリック,Real Estate,不動産業,信用
3302,帝国繊維,Consumer Cyclical,繊維製品,信用
3306,日本製麻,Industrials,卸売業,その他
3311,アップガレージ,Consumer Cyclical,小売業,信用
3313,ブックオフコーポレーション,Consumer Cyclical,小売業,貸借
3315,三井鉱山,Industrials,卸売業,信用
3319,ゴルフダイジェスト・オンライン,Consumer Cyclical,小売業,信用
3320,クロスプラス,Industrials,卸売業,貸借
3321,ミタチ産業,Industrials,卸売業,貸借
3325,ケンコーコム,Consumer Cyclical,小売業,その他
3328,ネットプライスドットコム,Consumer Cyclical,小売業,信用
3330,アガスタ,Industrials,卸売業,信用
3332,ＪＦＥ商事ホールディングス,Industrials,卸売業,貸借
3333,あさひ,Consumer Cyclical,小売業,信用
3337,サークルＫサンクス,Consumer Cyclical,小売業,貸借
3341,日本調剤,Consumer Cyclical,小売業,信用
3343,チップワンストップ,Industrials,卸売業,信用
3347,トラスト,Consumer Cyclical,小売業,貸借
3349,コスモス薬品,Consumer Cyclical,小売業,貸借
3355,クリヤマ,Industrials,卸売業,信用
3360,グリーンホスピタルサプライ,Industrials,卸売業,貸借
